"MAZ","TAZ","PUMA","REGION"
1362,3259,4005,28
1363,3259,4005,28
1364,3259,4005,28
1365,3259,4005,28
1366,3260,4005,28
1367,3260,4005,28
1368,3260,4005,28
1369,3260,4005,28
1370,3260,4005,28
1371,3260,4005,28
1372,3260,4005,28
1373,3260,4005,28
1374,3261,4005,28
1375,3261,4005,28
1376,3262,4005,28
1377,3262,4005,28
1378,3262,4005,28
1379,3262,4005,28
1380,3262,4005,28
1381,3263,4005,28
1382,3263,4005,28
1383,3263,4005,28
1384,3263,4005,28
1385,3263,4005,28
1386,3264,4005,28
1387,3264,4005,28
1388,3264,4005,28
1389,3264,4005,28
1390,3265,4005,28
1391,3265,4005,28
1392,3265,4005,28
1393,3266,4005,28
1394,3266,4005,28
1395,3267,4006,29
1396,3267,4006,29
1397,3268,4006,29
1398,3268,4006,29
1399,3268,4006,29
1400,3268,4006,29
1401,3268,4006,29
1402,3268,4006,29
1403,3268,4006,29
1404,3268,4006,29
1405,3268,4006,29
1406,3268,4006,29
1407,3269,4006,29
1408,3269,4006,29
1409,3270,4006,29
1410,3270,4006,29
1411,3270,4006,29
1412,3270,4006,29
1413,3270,4006,29
1414,3270,4006,29
1415,3270,4006,29
1416,3270,4006,29
1417,3271,4006,29
1418,3271,4006,29
1419,3272,4006,29
1420,3272,4006,29
1421,3272,4006,29
1422,3272,4006,29
1423,3273,4006,29
1424,3274,4006,29
1425,3275,4006,29
1426,3275,4006,29
1427,3275,4006,29
1428,3275,4006,29
1429,3275,4006,29
1430,3275,4006,29
1431,3275,4006,29
1432,3275,4006,29
1433,3275,4006,29
1434,3275,4006,29
1435,3276,4006,29
1436,3276,4006,29
1437,3276,4006,29
1438,3276,4006,29
1439,3277,4006,29
1440,3277,4006,29
1441,3277,4006,29
1442,3278,4006,29
1443,3278,4006,29
1444,3278,4006,29
1445,3278,4006,29
1446,3278,4006,29
1447,3278,4006,29
1448,3278,4006,29
1449,3278,4006,29
1450,3279,4006,29
1451,3280,4008,31
1452,3280,4008,31
1453,3280,4008,31
1454,3280,4008,31
1455,3280,4008,31
1456,3280,4008,31
1457,3281,4008,31
1458,3281,4008,31
1459,3281,4008,31
1460,3281,4008,31
1461,3282,4008,31
1462,3282,4008,31
1463,3282,4008,31
1464,3282,4008,31
1465,3282,4008,31
1466,3282,4008,31
1467,3282,4008,31
1468,3283,4008,31
1469,3283,4008,31
1470,3283,4008,31
1471,3283,4008,31
1472,3284,4008,31
1473,3284,4008,31
1474,3284,4008,31
1475,3284,4008,31
1476,3284,4008,31
1477,3285,4009,32
1478,3285,4009,32
1479,3285,4009,32
1480,3285,4009,32
1481,3285,4009,32
1482,3286,4009,32
1483,3286,4009,32
1484,3286,4009,32
1485,3286,4009,32
1486,3287,4009,32
1487,3287,4009,32
1488,3287,4009,32
1489,3287,4009,32
1490,3287,4009,32
1491,3287,4009,32
1492,3287,4009,32
1493,3288,4009,32
1494,3289,4009,32
1495,3289,4009,32
1496,3289,4009,32
1497,3289,4009,32
1498,3289,4009,32
1499,3289,4009,32
1500,3289,4009,32
1501,3290,4009,32
1502,3290,4009,32
1503,3290,4009,32
1504,3290,4009,32
1505,3291,4009,32
1506,3292,4009,32
1507,3292,4009,32
1508,3292,4009,32
1509,3293,4009,32
1510,3293,4009,32
1511,3293,4009,32
1512,3293,4009,32
1513,3293,4009,32
1514,3293,4009,32
1515,3293,4009,32
1516,3294,4009,32
1517,3294,4009,32
1518,3295,4009,32
1519,3295,4009,32
1520,3295,4009,32
1521,3295,4009,32
1522,3295,4009,32
1523,3295,4009,32
1524,3295,4009,32
1525,3296,4009,32
1526,3296,4009,32
1527,3296,4009,32
1528,3296,4009,32
1529,3296,4009,32
1530,3296,4009,32
1531,3296,4009,32
1532,3297,4009,32
1533,3297,4009,32
1534,3297,4009,32
1535,3297,4009,32
1536,3297,4009,32
1537,3298,4009,32
1538,3298,4009,32
1539,3299,4009,32
1540,3300,4009,32
1541,3301,4009,32
1542,3301,4009,32
1543,3302,4009,32
1544,3302,4009,32
1545,3303,4009,32
1546,3303,4009,32
1547,3303,4009,32
1548,3303,4009,32
1549,3303,4009,32
1550,3304,4009,32
1551,3304,4009,32
1552,3305,4009,32
1553,3305,4009,32
1554,3305,4009,32
1555,3305,4009,32
1556,3305,4009,32
1557,3305,4009,32
1558,3306,4009,32
1559,3306,4009,32
1560,3306,4009,32
1561,3306,4009,32
1562,3306,4009,32
1563,3307,4009,32
1564,3307,4009,32
1565,3307,4009,32
1566,3307,4009,32
1567,3308,4009,32
1568,3308,4009,32
1569,3308,4009,32
1570,3309,4008,31
1571,3309,4008,31
1572,3309,4008,31
1573,3309,4008,31
1574,3309,4008,31
1575,3309,4008,31
1576,3309,4008,31
1577,3309,4008,31
1578,3310,4008,31
1579,3310,4008,31
1580,3310,4008,31
1581,3311,4006,29
1582,3312,4008,31
1583,3312,4008,31
1584,3313,4008,31
1585,3313,4008,31
1586,3313,4008,31
1587,3313,4008,31
1588,3313,4008,31
1589,3313,4008,31
1590,3314,4006,29
1591,3315,4006,29
1592,3315,4006,29
1593,3315,4006,29
1594,3315,4006,29
1595,3315,4006,29
1596,3316,4006,29
1597,3316,4006,29
1598,3316,4006,29
1599,3317,4006,29
1600,3317,4006,29
1601,3317,4006,29
1602,3317,4006,29
1603,3317,4006,29
1604,3318,4006,29
1605,3318,4006,29
1606,3318,4006,29
1607,3318,4006,29
1608,3319,4006,29
1609,3319,4006,29
1610,3319,4006,29
1611,3319,4006,29
1612,3320,4005,28
1613,3320,4005,28
1614,3320,4005,28
1615,3320,4005,28
1616,3321,4005,28
1617,3321,4005,28
1618,3322,4005,28
1619,3322,4005,28
1620,3322,4005,28
1621,3322,4005,28
1622,3323,4005,28
1623,3323,4005,28
1624,3323,4005,28
1625,3324,4005,28
1626,3325,4005,28
1627,3325,4005,28
1628,3326,4005,28
1629,3326,4005,28
1630,3326,4005,28
1631,3326,4005,28
1632,3327,4005,28
1633,3327,4005,28
1634,3327,4005,28
1635,3328,4005,28
1636,3329,4005,28
1637,3330,4005,28
1638,3330,4005,28
1639,3330,4005,28
1640,3330,4005,28
1641,3330,4005,28
1642,3330,4005,28
1643,3331,4005,28
1644,3331,4005,28
1645,3331,4005,28
1646,3331,4005,28
1647,3331,4005,28
1648,3331,4005,28
1649,3332,4005,28
1650,3332,4005,28
1651,3332,4005,28
1652,3332,4005,28
1653,3332,4005,28
1654,3332,4005,28
1655,3333,4005,28
1656,3333,4005,28
1657,3333,4005,28
1658,3333,4005,28
1659,3334,4005,28
1660,3334,4005,28
1661,3334,4005,28
1662,3335,4005,28
1663,3336,4009,32
1664,3336,4009,32
1665,3336,4009,32
1666,3336,4009,32
1667,3336,4009,32
1668,3337,4009,32
1669,3337,4009,32
1670,3337,4009,32
1671,3337,4009,32
1672,3338,4009,32
1673,3339,4009,32
1674,3339,4009,32
1675,3339,4009,32
1676,3340,4009,32
1677,3340,4009,32
1678,3340,4009,32
1679,3340,4009,32
1680,3340,4009,32
1681,3340,4009,32
1682,3340,4009,32
1683,3340,4009,32
1684,3341,4009,32
1685,3341,4009,32
1686,3341,4009,32
1687,3341,4009,32
1688,3342,4009,32
1689,3342,4009,32
1690,3343,4009,32
1691,3343,4009,32
1692,3344,4009,32
1693,3345,4009,32
1694,3345,4009,32
1695,3346,4009,32
1696,3346,4009,32
1697,3346,4009,32
1698,3346,4009,32
1699,3346,4009,32
1700,3347,4009,32
1701,3347,4009,32
1702,3347,4009,32
1703,3347,4009,32
1704,3347,4009,32
1705,3347,4009,32
1706,3347,4009,32
1707,3347,4009,32
1708,3347,4009,32
1709,3348,4009,32
1710,3348,4009,32
1711,3348,4009,32
1712,3349,4009,32
1713,3349,4009,32
1714,3350,4009,32
1715,3350,4009,32
1716,3351,4009,32
1717,3351,4009,32
1718,3352,4005,28
1719,3352,4005,28
1720,3353,4005,28
1721,3353,4005,28
1722,3353,4005,28
1723,3353,4005,28
1724,3353,4005,28
1725,3354,4005,28
1726,3354,4005,28
1727,3354,4005,28
1728,3354,4005,28
1729,3355,4005,28
1730,3355,4005,28
1731,3356,4005,28
1732,3356,4005,28
1733,3356,4005,28
1734,3356,4005,28
1735,3357,4005,28
1736,3357,4005,28
1737,3357,4005,28
1738,3357,4005,28
1739,3358,4005,28
1740,3358,4005,28
1741,3358,4005,28
1742,3358,4005,28
1743,3359,4005,28
1744,3359,4005,28
1745,3359,4005,28
1746,3360,4005,28
1747,3360,4005,28
1748,3360,4005,28
1749,3360,4005,28
1750,3361,4005,28
1751,3361,4005,28
1752,3361,4005,28
1753,3361,4005,28
1754,3361,4005,28
1755,3361,4005,28
1756,3361,4005,28
1757,3361,4005,28
1758,3362,4005,28
1759,3362,4005,28
1760,3362,4005,28
1761,3363,4005,28
1762,3363,4005,28
1763,3363,4005,28
1764,3364,4005,28
1765,3364,4005,28
1766,3364,4005,28
1767,3364,4005,28
1768,3364,4005,28
1769,3364,4005,28
1770,3365,4005,28
1771,3365,4005,28
1772,3365,4005,28
1773,3366,4005,28
1774,3366,4005,28
1775,3366,4005,28
1776,3367,4005,28
1777,3367,4005,28
1778,3367,4005,28
1779,3367,4005,28
1780,3368,4005,28
1781,3368,4005,28
1782,3369,4005,28
1783,3369,4005,28
1784,3369,4005,28
1785,3369,4005,28
1786,3369,4005,28
1787,3369,4005,28
1788,3369,4005,28
1789,3369,4005,28
1790,3370,4005,28
1791,3370,4005,28
1792,3370,4005,28
1793,3370,4005,28
1794,3370,4005,28
1795,3370,4005,28
1796,3371,4009,32
1797,3371,4009,32
1798,3371,4009,32
1799,3371,4009,32
1800,3372,4010,33
1801,3372,4010,33
1802,3372,4010,33
1803,3373,4010,33
1804,3373,4010,33
1805,3373,4010,33
1806,3374,4010,33
1807,3374,4010,33
1808,3374,4010,33
1809,3374,4010,33
1810,3375,4010,33
1811,3375,4010,33
1812,3375,4010,33
1813,3375,4010,33
1814,3375,4010,33
1815,3375,4010,33
1816,3375,4010,33
1817,3375,4010,33
1818,3375,4010,33
1819,3376,4010,33
1820,3376,4010,33
1821,3377,4010,33
1822,3377,4010,33
1823,3378,4009,32
1824,3378,4009,32
1825,3378,4009,32
1826,3378,4009,32
1827,3378,4009,32
1828,3379,4009,32
1829,3379,4009,32
1830,3379,4009,32
1831,3380,4009,32
1832,3380,4009,32
1833,3380,4009,32
1834,3381,4009,32
1835,3381,4009,32
1836,3381,4009,32
1837,3381,4009,32
1838,3382,4009,32
1839,3382,4009,32
1840,3382,4009,32
1841,3382,4009,32
1842,3382,4009,32
1843,3382,4009,32
1844,3383,4010,33
1845,3383,4010,33
1846,3383,4010,33
1847,3384,4010,33
1848,3384,4010,33
1849,3385,4010,33
1850,3385,4010,33
1851,3386,4010,33
1852,3387,4010,33
1853,3388,4010,33
1854,3388,4010,33
1855,3388,4010,33
1856,3388,4010,33
1857,3388,4010,33
1858,3389,4010,33
1859,3389,4010,33
1860,3389,4010,33
1861,3389,4010,33
1862,3390,4010,33
1863,3390,4010,33
1864,3390,4010,33
1865,3391,4010,33
1866,3391,4010,33
1867,3391,4010,33
1868,3391,4010,33
1869,3392,4010,33
1870,3392,4010,33
1871,3393,4010,33
1872,3393,4010,33
1873,3393,4010,33
1874,3393,4010,33
1875,3394,4010,33
1876,3394,4010,33
1877,3395,4010,33
1878,3395,4010,33
1879,3396,4010,33
1880,3397,4010,33
1881,3398,4010,33
1882,3398,4010,33
1883,3399,4010,33
1884,3399,4010,33
1885,3400,4010,33
1886,3400,4010,33
1887,3400,4010,33
1888,3401,4010,33
1889,3401,4010,33
1890,3402,4010,33
1891,3402,4010,33
1892,3403,4010,33
1893,3404,4010,33
1894,3404,4010,33
1895,3405,4010,33
1896,3405,4010,33
1897,3405,4010,33
1898,3405,4010,33
1899,3406,4010,33
1900,3406,4010,33
1901,3406,4010,33
1902,3406,4010,33
1903,3406,4010,33
1904,3406,4010,33
1905,3407,4009,32
1906,3407,4009,32
1907,3407,4009,32
1908,3407,4009,32
1909,3407,4009,32
1910,3408,4010,33
1911,3409,4009,32
1912,3409,4009,32
1913,3409,4009,32
1914,3410,4009,32
1915,3410,4009,32
1916,3410,4009,32
1917,3410,4009,32
1918,3410,4009,32
1919,3410,4009,32
1920,3410,4009,32
1921,3411,4009,32
1922,3411,4009,32
1923,3411,4009,32
1924,3411,4009,32
1925,3412,4009,32
1926,3412,4009,32
1927,3412,4009,32
1928,3412,4009,32
1929,3413,4009,32
1930,3413,4009,32
1931,3414,4009,32
1932,3414,4009,32
1933,3414,4009,32
1934,3414,4009,32
1935,3415,4009,32
1936,3415,4009,32
1937,3415,4009,32
1938,3416,4009,32
1939,3416,4009,32
1940,3416,4009,32
1941,3416,4009,32
1942,3416,4009,32
1943,3416,4009,32
1944,3416,4009,32
1945,3416,4009,32
1946,3417,4009,32
1947,3417,4009,32
1948,3417,4009,32
1949,3417,4009,32
1950,3417,4009,32
1951,3418,4009,32
1952,3418,4009,32
1953,3418,4009,32
1954,3418,4009,32
1955,3418,4009,32
1956,3419,4009,32
1957,3419,4009,32
1958,3419,4009,32
1959,3419,4009,32
1960,3419,4009,32
1961,3419,4009,32
1962,3420,4009,32
1963,3420,4009,32
1964,3420,4009,32
1965,3420,4009,32
1966,3420,4009,32
1967,3420,4009,32
1968,3421,4009,32
1969,3421,4009,32
1970,3422,4010,33
1971,3422,4010,33
1972,3423,4010,33
1973,3423,4010,33
1974,3424,4010,33
1975,3425,4010,33
1976,3426,4010,33
1977,3427,4010,33
1978,3427,4010,33
1979,3427,4010,33
1980,3427,4010,33
1981,3427,4010,33
1982,3427,4010,33
1983,3428,4010,33
1984,3428,4010,33
1985,3428,4010,33
1986,3429,4010,33
1987,3429,4010,33
1988,3429,4010,33
1989,3429,4010,33
1990,3430,4010,33
1991,3431,4010,33
1992,3431,4010,33
1993,3431,4010,33
1994,3431,4010,33
1995,3432,4010,33
1996,3432,4010,33
1997,3433,4010,33
1998,3433,4010,33
1999,3434,4010,33
2000,3435,4010,33
2001,3436,4010,33
2002,3437,4010,33
2003,3437,4010,33
2004,3438,4010,33
2005,3439,4010,33
2006,3440,4010,33
2007,3441,4010,33
2008,3442,4010,33
2009,3442,4010,33
2010,3443,4010,33
2011,3444,4010,33
2012,3445,4010,33
2013,3446,4010,33
2014,3446,4010,33
2015,3447,4010,33
2016,3448,4010,33
2017,3449,4010,33
2018,3450,4010,33
2019,3451,4010,33
2020,3452,4010,33
2021,3453,4010,33
2022,3454,4010,33
2023,3455,4010,33
2024,3456,4010,33
2025,3457,4010,33
2026,3458,4010,33
2027,3459,4010,33
2028,3460,4010,33
2029,3461,4010,33
2030,3462,4010,33
2031,3463,4010,33
2032,3463,4010,33
2033,3464,4010,33
2034,3465,4010,33
2035,3466,4020,43
2036,3466,4020,43
2037,3467,4010,33
2038,3468,4010,33
2039,3469,4010,33
2040,3470,4010,33
2041,3471,4010,33
2042,3471,4010,33
2043,3472,4010,33
2044,3473,4010,33
2045,3474,4010,33
2046,3475,4010,33
2047,3476,4010,33
2048,3476,4010,33
2049,3476,4010,33
2050,3477,4010,33
2051,3478,4010,33
2052,3479,4010,33
2053,3479,4010,33
2054,3480,4010,33
2055,3480,4010,33
2056,3480,4010,33
2057,3481,4010,33
2058,3481,4010,33
2059,3481,4010,33
2060,3481,4010,33
2061,3481,4010,33
2062,3481,4010,33
2063,3481,4010,33
2064,3482,4010,33
2065,3483,4010,33
2066,3483,4010,33
2067,3484,4010,33
2068,3485,4010,33
2069,3485,4010,33
2070,3485,4010,33
2071,3486,4010,33
2072,3486,4010,33
2073,3487,4010,33
2074,3487,4010,33
2075,3487,4010,33
2076,3488,4010,33
2077,3488,4010,33
2078,3488,4010,33
2079,3488,4010,33
2080,3488,4010,33
2081,3489,4010,33
2082,3489,4010,33
2083,3490,4010,33
2084,3490,4010,33
2085,3490,4010,33
2086,3490,4010,33
2087,3491,4010,33
2088,3491,4010,33
2089,3491,4010,33
2090,3491,4010,33
2091,3491,4010,33
2092,3491,4010,33
2093,3492,4010,33
2094,3492,4010,33
2095,3493,4010,33
2096,3493,4010,33
2097,3493,4010,33
2098,3493,4010,33
2099,3493,4010,33
2100,3493,4010,33
2101,3493,4010,33
2102,3494,4010,33
2103,3494,4010,33
2104,3494,4010,33
2105,3494,4010,33
2106,3494,4010,33
2107,3495,4010,33
2108,3495,4010,33
2109,3495,4010,33
2110,3496,4010,33
2111,3496,4010,33
2112,3496,4010,33
2113,3497,4010,33
2114,3497,4010,33
2115,3498,4010,33
2116,3498,4010,33
2117,3499,4010,33
2118,3500,4010,33
2119,3500,4010,33
2120,3500,4010,33
2121,3500,4010,33
2122,3500,4010,33
2123,3501,4001,24
2124,3501,4001,24
2125,3501,4001,24
2126,3501,4001,24
2127,3502,4001,24
2128,3502,4001,24
2129,3503,4001,24
2130,3504,4001,24
2131,3505,4001,24
2132,3505,4001,24
2133,3506,4001,24
2134,3506,4001,24
2135,3506,4001,24
2136,3506,4001,24
2137,3506,4001,24
2138,3506,4001,24
2139,3506,4001,24
2140,3506,4001,24
2141,3507,4001,24
2142,3507,4001,24
2143,3508,4001,24
2144,3508,4001,24
2145,3509,4001,24
2146,3510,4001,24
2147,3511,4007,30
2148,3511,4007,30
2149,3511,4007,30
2150,3511,4007,30
2151,3512,4007,30
2152,3512,4007,30
2153,3512,4007,30
2154,3513,4007,30
2155,3513,4007,30
2156,3514,4007,30
2157,3514,4007,30
2158,3514,4007,30
2159,3514,4007,30
2160,3514,4007,30
2161,3515,4007,30
2162,3515,4007,30
2163,3516,4007,30
2164,3516,4007,30
2165,3516,4007,30
2166,3516,4007,30
2167,3516,4007,30
2168,3517,4007,30
2169,3518,4007,30
2170,3518,4007,30
2171,3518,4007,30
2172,3518,4007,30
2173,3518,4007,30
2174,3519,4007,30
2175,3519,4007,30
2176,3519,4007,30
2177,3519,4007,30
2178,3520,4008,31
2179,3520,4008,31
2180,3520,4008,31
2181,3520,4008,31
2182,3520,4008,31
2183,3521,4008,31
2184,3521,4008,31
2185,3521,4008,31
2186,3522,4008,31
2187,3522,4008,31
2188,3522,4008,31
2189,3522,4008,31
2190,3522,4008,31
2191,3523,4008,31
2192,3523,4008,31
2193,3523,4008,31
2194,3523,4008,31
2195,3523,4008,31
2196,3524,4008,31
2197,3524,4008,31
2198,3524,4008,31
2199,3524,4008,31
2200,3524,4008,31
2201,3524,4008,31
2202,3525,4008,31
2203,3525,4008,31
2204,3525,4008,31
2205,3525,4008,31
2206,3525,4008,31
2207,3526,4008,31
2208,3526,4008,31
2209,3526,4008,31
2210,3526,4008,31
2211,3527,4008,31
2212,3527,4008,31
2213,3527,4008,31
2214,3527,4008,31
2215,3527,4008,31
2216,3527,4008,31
2217,3527,4008,31
2218,3527,4008,31
2219,3528,4008,31
2220,3528,4008,31
2221,3528,4008,31
2222,3528,4008,31
2223,3529,4008,31
2224,3529,4008,31
2225,3529,4008,31
2226,3529,4008,31
2227,3529,4008,31
2228,3530,4008,31
2229,3530,4008,31
2230,3530,4008,31
2231,3531,4008,31
2232,3531,4008,31
2233,3532,4008,31
2234,3532,4008,31
2235,3533,4008,31
2236,3533,4008,31
2237,3534,4008,31
2238,3534,4008,31
2239,3534,4008,31
2240,3535,4008,31
2241,3535,4008,31
2242,3535,4008,31
2243,3536,4008,31
2244,3536,4008,31
2245,3536,4008,31
2246,3537,4008,31
2247,3538,4008,31
2248,3539,4008,31
2249,3539,4008,31
2250,3539,4008,31
2251,3539,4008,31
2252,3540,4008,31
2253,3540,4008,31
2254,3540,4008,31
2255,3541,4008,31
2256,3541,4008,31
2257,3541,4008,31
2258,3542,4008,31
2259,3542,4008,31
2260,3543,4008,31
2261,3543,4008,31
2262,3543,4008,31
2263,3544,4008,31
2264,3544,4008,31
2265,3545,4008,31
2266,3545,4008,31
2267,3546,4008,31
2268,3546,4008,31
2269,3546,4008,31
2270,3546,4008,31
2271,3546,4008,31
2272,3547,4008,31
2273,3547,4008,31
2274,3548,4008,31
2275,3548,4008,31
2276,3548,4008,31
2277,3548,4008,31
2278,3549,4008,31
2279,3549,4008,31
2280,3550,4008,31
2281,3550,4008,31
2282,3551,4008,31
2283,3551,4008,31
2284,3551,4008,31
2285,3551,4008,31
2286,3552,4008,31
2287,3552,4008,31
2288,3552,4008,31
2289,3553,4008,31
2290,3553,4008,31
2291,3553,4008,31
2292,3553,4008,31
2293,3554,4008,31
2294,3554,4008,31
2295,3554,4008,31
2296,3554,4008,31
2297,3555,4008,31
2298,3555,4008,31
2299,3555,4008,31
2300,3555,4008,31
2301,3555,4008,31
2302,3555,4008,31
2303,3556,4008,31
2304,3556,4008,31
2305,3556,4008,31
2306,3556,4008,31
2307,3557,4008,31
2308,3557,4008,31
2309,3558,4008,31
2310,3558,4008,31
2311,3559,4008,31
2312,3559,4008,31
2313,3560,4008,31
2314,3560,4008,31
2315,3560,4008,31
2316,3561,4008,31
2317,3561,4008,31
2318,3562,4010,33
2319,3562,4010,33
2320,3563,4010,33
2321,3563,4010,33
2322,3564,4010,33
2323,3564,4010,33
2324,3564,4010,33
2325,3565,4010,33
2326,3565,4010,33
2327,3565,4010,33
2328,3565,4010,33
2329,3565,4010,33
2330,3565,4010,33
2331,3565,4010,33
2332,3565,4010,33
2333,3566,4010,33
2334,3567,4012,35
2335,3567,4012,35
2336,3567,4012,35
2337,3568,4012,35
2338,3568,4012,35
2339,3569,4012,35
2340,3569,4012,35
2341,3570,4012,35
2342,3570,4012,35
2343,3571,4012,35
2344,3572,4012,35
2345,3573,4012,35
2346,3574,4012,35
2347,3575,4012,35
2348,3576,4012,35
2349,3577,4012,35
2350,3577,4012,35
2351,3577,4012,35
2352,3578,4012,35
2353,3579,4012,35
2354,3580,4012,35
2355,3581,4012,35
2356,3582,4012,35
2357,3582,4012,35
2358,3583,4012,35
2359,3584,4012,35
2360,3584,4012,35
2361,3584,4012,35
2362,3585,4012,35
2363,3585,4012,35
2364,3585,4012,35
2365,3585,4012,35
2366,3585,4012,35
2367,3586,4012,35
2368,3586,4012,35
2369,3586,4012,35
2370,3586,4012,35
2371,3586,4012,35
2372,3586,4012,35
2373,3586,4012,35
2374,3586,4012,35
2375,3586,4012,35
2376,3587,4012,35
2377,3588,4020,43
2378,3588,4020,43
2379,3588,4020,43
2380,3588,4020,43
2381,3589,4012,35
2382,3590,4012,35
2383,3590,4012,35
2384,3591,4012,35
2385,3591,4012,35
2386,3592,4012,35
2387,3592,4012,35
2388,3592,4012,35
2389,3593,4012,35
2390,3594,4012,35
2391,3595,4012,35
2392,3595,4012,35
2393,3595,4012,35
2394,3595,4012,35
2395,3595,4012,35
2396,3596,4012,35
2397,3596,4012,35
2398,3597,4012,35
2399,3597,4012,35
2400,3598,4012,35
2401,3598,4012,35
2402,3598,4012,35
2403,3598,4012,35
2404,3599,4012,35
2405,3599,4012,35
2406,3599,4012,35
2407,3600,4012,35
2408,3601,4012,35
2409,3602,4012,35
2410,3602,4012,35
2411,3602,4012,35
2412,3602,4012,35
2413,3602,4012,35
2414,3602,4012,35
2415,3603,4012,35
2416,3603,4012,35
2417,3603,4012,35
2418,3603,4012,35
2419,3603,4012,35
2420,3603,4012,35
2421,3603,4012,35
2422,3603,4012,35
2423,3604,4012,35
2424,3604,4012,35
2425,3604,4012,35
2426,3604,4012,35
