mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres,geoSRate,geoSRateNm
3692,3936,84,215,0,0,6,0,0,0,0,0,2,0,0,0,0,5,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.59,4.24,9.64,0.71,1,1,1,888598.76,510142.05,14.63,0,0,0,1,1
3693,3936,179,481,0,0,4,0,0,0,0,0,11,0,17,0,128,68,0,0,13,9,63,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.71,2.72,7.12,0.43,1,1,1,890346.41,510526.47,45.34,0,0,0,1,1
3694,3937,146,378,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.04,1.69,8.19,0.12,1,1,1,890091.31,514368.28,32.04,0,0,0,1,1
3695,3937,117,316,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.91,1.25,10.62,0.1,1,1,1,888746.05,514322.35,29.75,0,0,0,1,1
3696,3937,123,286,0,0,23,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.75,3.56,7.26,0.51,1,1,1,889402.99,511414.11,34.1,0,0,0,1,1
3697,3937,41,175,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,283,5,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,342,0,0,0,4,10,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.17,2,8.5,0.26,1,1,1,888728.12,512260.32,43.98,0,0,0,1,1
3698,3937,79,219,0,0,9,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.84,1.26,10.45,0.08,1,1,1,888816.03,513330.29,29.75,0,0,0,1,1
3699,3937,89,243,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.83,1.4,7.61,0.04,1,1,1,890156.38,513395.6,30.1,0,0,0,1,1
3700,3937,105,274,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.52,2.27,6.6,0.33,1,1,1,890226.29,512334.48,35.66,0,0,0,1,1
3701,3938,59,254,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.43,1.64,9.46,0.04,1,1,1,887790.31,512662.02,17.79,0,0,0,1,1
3702,3938,124,413,0,0,6,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.77,2.4,10.31,0.26,1,1,1,887495.17,511119.29,31.66,0,0,0,1,1
3703,3938,220,578,0,0,1,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,93,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.64,2.07,10.03,0.1,1,1,1,886545.46,512134.28,49.36,0,0,0,1,1
3704,3938,71,244,0,0,0,0,3,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.94,1.58,10.72,0.13,1,1,1,887785.48,514103.58,20.67,0,0,0,1,1
3705,3938,132,403,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.05,1.87,11.22,0.28,1,1,1,886239.17,511115,29.58,0,0,0,1,1
3706,3938,217,608,0,0,6,0,0,0,0,0,4,0,0,0,2,18,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.84,2.06,10.56,0.23,1,1,1,886496.15,513185.1,49.5,0,0,0,1,1
3707,3938,289,693,0,0,13,0,0,0,0,0,3,0,1,23,14,50,0,0,0,20,15,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.35,2.4,11.9,0.35,1,1,1,886438.68,514225.6,47.93,0,0,0,1,1
3708,3939,158,388,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.58,2.54,12.51,0.36,1,1,1,887054.83,515473,21.87,0,0,0,1,1
3709,3939,133,349,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.55,2.48,12.76,0.36,1,1,1,886390.58,515456.48,21.55,0,0,0,1,1
3710,3939,243,570,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.44,1.27,12.01,0.17,1,1,1,887718.58,515517.95,22.09,0,0,0,1,1
3711,3939,146,398,0,0,0,0,0,0,0,0,2,0,0,0,25,47,0,0,0,24,57,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.81,2.88,13.96,0.39,1,1,1,885726.25,515429.39,21.84,0,0,0,1,1
3712,3939,279,703,0,0,0,0,0,0,0,0,4,0,0,0,16,30,0,0,0,9,46,1,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.85,3.86,13.72,0.33,1,1,1,885689.14,516852.56,21.79,0,0,0,1,1
3713,3939,131,341,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.9,3.15,13.65,0.29,1,1,1,886353.91,516872.88,21.68,0,0,0,1,1
3714,3939,305,798,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.69,2.54,12.51,0.23,1,1,1,887342.77,516916.95,42.77,0,0,0,1,1
3715,3940,147,358,0,0,0,0,0,0,0,0,2,0,12,0,39,58,0,0,0,14,29,2,13,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.33,4.58,14.51,0.78,1,1,2,887591.48,519562.37,21.85,40,0,0,1,1
3716,3940,330,836,0,0,39,0,0,0,0,0,3,0,48,0,62,118,0,0,0,30,50,4,0,89,0,0,0,5,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.7,4.99,15.55,0.9,1,1,2,886320.72,519818.25,36.99,0,0,0,1,1
3717,3940,109,271,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.48,4.13,12.08,0.54,1,1,1,887633.39,518238.57,18.38,0,0,0,1,1
3718,3940,636,1617,0,0,6,0,0,0,0,0,0,0,0,0,13,48,0,0,0,15,58,3,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.59,4.51,12.92,0.56,1,1,1,886229.39,518133.12,48.82,0,0,0,1,1
3719,3940,325,804,0,0,86,0,0,0,0,0,2,0,7,0,19,145,0,0,0,129,25,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.07,4.95,13.91,0.84,1,1,2,886339.4,519021.23,34.71,0,0,0,1,1
3720,3941,158,380,0,0,0,0,0,0,0,0,3,0,1,0,36,57,0,0,23,62,47,1,0,23,0,0,0,12,0,0,0,0,0,0,0,0,0,0,265,475,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.84,4.84,12.96,0.79,1,1,1,889893.67,519835.27,32.54,0,0,0,1,1
3721,3941,594,1503,0,0,42,0,0,0,0,0,11,0,0,0,99,26,0,0,0,14,37,10,7,8,0,0,0,35,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.21,5.49,14.35,0.87,1,1,2,888567.97,519781.08,31.95,19,0,0,1,1
3722,3941,81,204,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,98,0,0,0,570,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.48,3.57,11.95,0.48,1,1,1,888628.14,518081.66,25.06,0,0,0,1,1
3723,3941,114,277,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.73,4.7,12.91,0.67,1,1,1,888606.69,518872.08,22.83,0,0,0,1,1
3724,3941,50,132,0,0,22,0,0,0,0,0,0,0,0,0,1,105,0,0,0,31,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.72,2.8,9.85,0.4,1,1,1,889959.53,518135.88,25.63,0,0,0,1,1
3725,3941,545,1307,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,25,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.99,4.27,10.59,0.68,1,1,1,889927.05,518929.17,23.31,0,0,0,1,1
3726,3942,186,479,0,0,0,0,0,0,0,0,2,0,1,2,15,25,0,0,4,0,22,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.56,1.68,9.61,0.14,1,1,1,890228.36,515583.36,33,0,0,0,1,1
3727,3942,207,565,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.11,1.55,11.07,0.16,1,1,1,888552.44,515527.75,33.02,0,0,0,1,1
3728,3942,86,316,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.93,1.67,10.48,0.14,1,1,1,888639.72,516599.4,20.08,0,0,0,1,1
3729,3942,88,305,0,0,1,0,0,0,0,0,0,0,0,27,0,24,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.63,2.46,12.4,0.42,1,1,1,888614.91,517311.14,20.31,0,0,0,1,1
3730,3942,141,394,0,0,14,0,0,0,0,0,0,0,19,0,30,82,0,0,6,24,51,5,0,23,0,0,0,3,0,0,0,0,0,37,0,0,0,0,294,0,0,0,0,0,63,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.86,1.71,10.23,0.14,1,1,1,889961.45,517003.53,47.16,0,0,0,1,1
3731,3942,136,397,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.65,1.63,9.74,0.13,1,1,1,889390.72,515557.93,21.85,0,0,0,1,1
3732,3943,229,568,0,0,0,0,0,0,0,0,0,0,6,9,0,204,0,0,0,190,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.15,3.78,11,0.41,1,1,1,894010.33,519668.32,49.1,0,0,0,1,1
3733,3943,112,261,0,0,0,0,0,0,0,0,0,0,0,0,8,27,0,0,0,11,16,2,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.98,2.62,7.7,0.17,1,1,1,891417.27,518284.07,27.38,0,0,0,1,1
3734,3943,84,225,0,0,6,0,0,0,0,0,0,0,10,0,10,24,0,0,0,34,15,2,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.21,4.51,10.99,0.47,1,1,1,891257.57,519078.26,25.79,0,0,0,1,1
3735,3943,72,212,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.57,1.96,9.35,0,1,1,1,893990.34,518407.1,23.52,0,0,0,1,1
3736,3943,89,234,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.24,2.44,8.31,0.01,1,1,1,892762.29,518343.53,19.07,0,0,0,1,1
3737,3943,118,299,0,0,0,0,0,0,0,0,17,0,10,17,0,170,0,0,4,98,19,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.72,3.63,12.26,0.38,1,1,1,892662.41,519914.66,28.17,0,0,0,1,1
3738,3943,110,275,0,0,0,0,0,0,0,0,23,0,2,17,21,58,0,0,0,77,30,4,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.61,4.54,12.15,0.44,1,1,1,891437.25,519857.3,38.24,0,0,0,1,1
3739,3943,128,290,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.19,3.1,10.93,0.13,1,1,1,892922.07,519227,22.83,0,0,0,1,1
3740,3944,168,449,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.15,2.06,8.26,0,1,1,1,893593.82,517475.1,54.33,0,0,0,1,1
3741,3944,129,340,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.02,1.76,7.92,0.14,1,1,1,891577.75,517395.67,43.37,0,0,0,1,1
3742,3944,74,204,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.36,0.78,6.34,0.01,1,1,1,893190.09,516434.63,67.33,0,0,0,1,1
3743,3944,72,233,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.85,0.9,4.85,0.04,1,1,1,894096.57,515519.38,30.54,0,0,0,1,1
3744,3944,119,317,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,4,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.46,0.99,6.78,0.05,1,1,1,892459.25,515455.93,43.25,0,0,0,1,1
3745,3944,69,232,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.91,1.69,7.84,0.11,1,1,1,891165.36,515975.88,38.45,0,0,0,1,1
3746,3945,276,726,0,0,0,0,0,0,0,0,1,0,0,0,3,39,0,0,0,5,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.04,1.06,11.72,0.05,1,1,2,896401.37,516858.37,62.8,0,0,0,1,1
3747,3945,52,147,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,6,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.43,2.6,9.97,0.09,1,1,1,896032.01,515952.8,61.24,0,0,0,1,1
3748,3945,124,307,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.6,0.69,9.27,0.04,1,1,1,895981.88,517740.19,38.02,0,0,0,1,1
3749,3945,25,67,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.58,0.89,8.18,0.04,1,1,1,895319.99,515428.73,19.8,0,0,0,1,1
3750,3946,127,317,0,0,6,0,0,0,0,0,0,0,0,0,15,41,0,0,0,43,56,3,11,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.71,3.25,12.21,0.52,1,1,1,896298.31,520150.44,44.98,31,0,0,1,1
3751,3946,152,381,0,0,0,0,0,0,0,0,0,0,13,0,3,20,0,0,0,43,18,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.35,3.63,11.61,0.37,1,1,1,894951.42,519849.34,24.65,0,0,0,1,1
3752,3946,162,420,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.16,1.33,10.53,0.19,1,1,1,896418.27,518466.12,37.78,0,0,0,1,1
3753,3946,153,393,0,0,1,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.57,2.87,11.78,0.44,1,1,1,896378.79,519272.78,34.52,0,0,0,1,1
3754,3946,73,223,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.98,1.58,10.51,0.01,1,1,1,895060.64,518619.16,18.76,0,0,0,1,1
3755,3947,176,393,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7.14,13.23,15.45,0.58,1,2,2,898069.12,517937.44,25.3,0,0,0,1,1
3756,3947,100,244,0,0,10,0,0,0,0,0,0,0,0,0,0,35,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.46,4.71,14.98,0.7,1,1,2,898010.35,519527.29,23.02,0,0,0,1,1
3757,3947,192,463,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.71,23.32,12.39,1.46,1,2,2,898104.08,516830.42,43.71,0,0,0,1,1
3758,3947,278,669,0,0,0,0,0,0,0,0,3,0,19,9,81,59,0,0,0,28,61,4,13,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.23,4.17,14.71,0.63,1,1,2,897968.72,520307.93,25.58,37,0,0,1,1
3759,3947,162,369,0,0,4,0,0,0,0,0,0,0,7,0,0,21,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.57,7.4,14.65,0.47,1,1,2,898023.51,518750.15,25.41,0,0,0,1,1
3760,3948,164,346,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,4,84,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.35,28.86,11.26,2.46,1,2,2,898143.58,515704.75,26.36,0,0,0,1,1
3761,3949,183,384,0,0,39,0,0,0,0,0,13,0,29,0,51,256,0,0,0,75,133,1,0,201,0,0,0,1,0,0,0,0,0,4,0,0,0,0,803,0,0,0,0,0,0,1,1,3,0,0,3,0,0,0,5,0,0,5,0,7.08,49.86,13.69,3.33,1,3,2,899156.97,515744.96,13.91,0,0,0,1,1
3762,3949,11,19,0,0,6,0,0,0,0,0,25,0,19,27,118,502,0,0,6,55,154,14,0,401,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,0,0,0,1,1,3,0,0,3,0,0,0,5,0,0,5,0,6.21,49.44,11.93,3.69,1,3,2,899828.1,515794.61,14.54,0,0,0,1,1
3763,3950,286,559,0,0,23,0,0,0,0,0,22,0,47,0,148,1441,0,0,24,83,263,64,210,688,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3036,0,0,0,0,0,0,1,1,3,0,0,3,0,0,0,5,0,0,5,0,6.75,49.9,14.17,4.01,1,3,2,900830.37,515873.31,29.03,400,0,0,1,1
3764,3951,556,1130,0,0,462,0,0,0,0,0,35,0,28,2,29,580,0,0,10,66,98,2,3,27,0,0,0,5,0,0,0,0,0,95,0,0,0,0,1442,0,0,0,613,0,0,1,1,3,0,0,3,0,0,0,5,0,0,5,0,9.64,43.69,18.77,2.54,1,3,2,900827.16,517256.96,26.34,0,0,0,1,1
3765,3951,0,0,0,0,40,0,0,0,0,0,31,0,52,0,44,1404,0,0,27,53,61,1,39,160,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1931,0,0,0,0,0,0,1,1,3,0,0,3,0,0,0,5,0,0,5,0,8.07,42.77,15.96,2.98,1,3,2,900717.63,516597.18,14.77,32,0,0,1,1
3766,3952,199,415,0,0,23,0,0,0,0,0,18,0,0,0,65,105,0,0,24,17,85,16,0,56,0,0,0,2,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,1,1,3,0,0,3,0,0,0,5,0,0,5,0,8.44,36.06,16.71,2.63,1,3,2,899777.41,517249.97,12.31,0,0,0,1,1
3767,3952,253,534,0,47,22,0,0,0,0,0,61,0,239,7,53,1090,0,0,4,109,81,6,97,190,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,1,1,3,0,0,3,0,0,0,5,0,0,5,0,7.74,47.36,14.82,3.25,1,3,2,899115.74,516906.49,21.78,168,0,0,1,1
3768,3952,0,0,0,0,265,0,0,0,0,0,8,0,7,0,37,1561,0,0,3,59,49,2,0,42,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2035,0,0,0,0,0,0,1,1,3,0,0,3,0,0,0,5,0,0,5,0,7.17,47.59,14.13,3.76,1,3,2,899803.15,516559.69,9.26,0,0,0,1,1
3769,3953,281,584,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1,1,3,0,0,2,0,0,0,4,0,0,4,0,9.7,29.38,18.98,1.6,1,2,2,899130.82,518209.11,20.93,0,0,0,1,1
